row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,920,1081,1327,1325,1076,1138,882,1140,1317,1098,NA
B,N2,920,1081,1327,1325,1076,1138,882,1140,1317,1098,NA
C,N2,920,1081,1327,1325,1076,1138,882,1140,1317,1098,NA
D,N2,920,1081,1327,1325,1076,1138,882,1140,1317,1098,NA
E,N2,920,1081,1327,1325,1076,1138,882,1140,1317,1098,NA
F,N2,920,1081,1327,1325,1076,1138,882,1140,1317,1098,NA
G,N2,920,1081,1327,1325,1076,1138,882,1140,1317,1098,NA
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
